Loyalty Number,Total Flights_mean,Total Flights_sum,Total Flights_max,Distance_mean,Distance_sum,Points Accumulated_mean,Points Accumulated_sum,Points Redeemed_sum,inactive_streak_max,inactive_streak_mean,churn_6m_max,flight_drop_max,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,segment,segment_v2
170152,0.3333333333333333,8,5,526.6666666666666,12640,526.6666666666666,12640.0,717,22,10.541666666666666,1,0,Female,Bachelor,74689.0,Married,Aurora,23187.15,Low Value - At Risk,High Value - At Risk
170211,1.9166666666666667,46,5,3314.25,79542,3314.25,79542.0,596,2,0.4166666666666667,0,1,Female,Bachelor,52559.0,Single,Nova,8544.41,Low Value - Stable,Low Value - Stable
170232,0.125,3,3,213.25,5118,213.25,5118.0,0,23,11.5,1,1,Male,Bachelor,91877.0,Married,Star,15320.37,Low Value - At Risk,High Value - At Risk
170311,1.1666666666666667,28,5,1671.4166666666667,40114,1671.4166666666667,40114.0,764,3,0.6666666666666666,0,1,Female,Bachelor,65664.0,Divorced,Nova,5718.28,Low Value - Stable,Low Value - Stable
170321,1.2916666666666667,31,5,2061.875,49485,2061.875,49485.0,1135,3,0.7083333333333334,0,1,Female,Bachelor,71419.0,Married,Nova,5568.98,Low Value - Stable,Low Value - Stable
170368,2.8181818181818183,31,12,2983.909090909091,32823,4475.863636363636,49234.5,987,4,1.0,0,1,Female,Bachelor,80586.0,Married,Star,2899.92,High Value - Loyal,Low Value - Stable
170404,1.7083333333333333,41,6,2186.125,52467,2186.125,52467.0,1348,4,0.6666666666666666,0,1,Male,Bachelor,66754.0,Married,Star,6301.1,Low Value - Stable,Low Value - Stable
170443,3.090909090909091,34,8,5882.363636363636,64706,8823.545454545454,97059.0,469,1,0.36363636363636365,0,1,Female,College,,Single,Aurora,7664.81,High Value - Loyal,Low Value - Stable
170531,2.2083333333333335,53,6,3375.25,81006,3375.25,81006.0,0,4,0.6666666666666666,0,1,Male,College,,Single,Nova,2960.03,High Value - Loyal,Low Value - Stable
170534,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Female,Bachelor,78692.0,Single,Nova,14628.5,Low Value - At Risk,High Value - At Risk
170544,1.125,27,5,2033.2083333333333,48797,2033.2083333333333,48797.0,1067,9,2.0,1,1,Female,Bachelor,57940.0,Married,Star,5163.23,Low Value - At Risk,Low Value - At Risk
170566,0.9166666666666666,22,5,1544.7916666666667,37075,1544.7916666666667,37075.0,435,5,1.0833333333333333,0,1,Male,Bachelor,71269.0,Married,Nova,9165.72,Low Value - Stable,High Value - Loyal
170585,1.4166666666666667,34,6,2125.0833333333335,51002,2125.0833333333335,51002.0,405,4,0.6666666666666666,0,1,Male,Bachelor,82675.0,Single,Star,4118.59,Low Value - Stable,Low Value - Stable
170655,0.0,0,0,0.0,0,0.0,0.0,0,11,6.0,1,0,Male,Bachelor,44256.0,Single,Aurora,7627.43,Low Value - At Risk,Low Value - At Risk
170656,1.5,36,4,1779.0,42696,1779.0,42696.0,1239,3,0.5416666666666666,0,1,Female,Bachelor,66629.0,Married,Nova,6802.07,Low Value - Stable,Low Value - Stable
170710,1.1666666666666667,28,6,1606.25,38550,1606.25,38550.0,2230,8,1.875,1,1,Male,Bachelor,61177.0,Divorced,Star,8286.96,Low Value - At Risk,Low Value - At Risk
170791,2.25,54,6,3307.5833333333335,79382,3307.5833333333335,79382.0,647,3,0.5416666666666666,0,1,Female,College,,Married,Nova,8263.48,High Value - Loyal,Low Value - Stable
170799,1.3333333333333333,32,5,2027.9583333333333,48671,2027.9583333333333,48671.0,594,3,0.6666666666666666,0,1,Male,Bachelor,58260.0,Married,Aurora,7983.43,Low Value - Stable,Low Value - Stable
170801,0.5833333333333334,14,5,631.7916666666666,15163,631.7916666666666,15163.0,1314,13,4.541666666666667,1,1,Male,College,,Married,Star,8709.32,Low Value - At Risk,Low Value - At Risk
170903,0.20833333333333334,5,3,418.9166666666667,10054,418.9166666666667,10054.0,0,22,10.541666666666666,1,1,Male,Bachelor,68640.0,Divorced,Aurora,5295.74,Low Value - At Risk,Low Value - At Risk
170965,1.6666666666666667,40,7,2548.6666666666665,61168,2548.6666666666665,61168.0,3376,2,0.5833333333333334,0,1,Female,College,,Single,Nova,9061.63,Low Value - Stable,High Value - Loyal
170982,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Male,High School or Below,47587.0,Divorced,Nova,24127.5,Low Value - At Risk,High Value - At Risk
171027,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Female,Bachelor,79336.0,Married,Aurora,5525.47,Low Value - At Risk,Low Value - At Risk
171042,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Female,Bachelor,97363.0,Single,Star,2530.71,Low Value - At Risk,Low Value - At Risk
171047,1.4583333333333333,35,5,2108.25,50598,2108.25,50598.0,2592,4,0.75,0,1,Male,College,,Single,Star,7923.14,Low Value - Stable,Low Value - Stable
171137,1.0833333333333333,26,6,1972.0416666666667,47329,1972.0416666666667,47329.0,0,13,3.9166666666666665,1,1,Male,Bachelor,81518.0,Divorced,Aurora,5548.03,Low Value - At Risk,Low Value - At Risk
171192,3.6363636363636362,40,24,4462.545454545455,49088,6693.818181818182,73632.0,0,3,0.9090909090909091,0,1,Male,Bachelor,70277.0,Single,Nova,11960.48,High Value - Loyal,High Value - Loyal
171257,1.25,30,4,1888.5833333333333,45326,1888.5833333333333,45326.0,1391,3,0.6666666666666666,0,1,Male,Bachelor,68015.0,Married,Star,5431.37,Low Value - Stable,Low Value - Stable
171264,1.9166666666666667,46,6,3084.625,74031,3084.625,74031.0,1051,1,0.25,0,1,Female,College,,Married,Nova,5152.82,Low Value - Stable,Low Value - Stable
171350,1.375,33,5,1716.1666666666667,41188,1716.1666666666667,41188.0,487,3,0.625,0,1,Male,Bachelor,88921.0,Married,Aurora,32643.08,Low Value - Stable,High Value - Loyal
171419,1.625,39,6,2856.6666666666665,68560,2856.6666666666665,68560.0,0,4,0.875,0,1,Female,College,,Single,Nova,7714.62,Low Value - Stable,Low Value - Stable
171582,0.6666666666666666,16,5,1013.0416666666666,24313,1013.0416666666666,24313.0,0,11,3.75,1,1,Male,Bachelor,72440.0,Married,Aurora,5903.61,Low Value - At Risk,Low Value - At Risk
171638,1.2083333333333333,29,4,1708.5416666666667,41005,1708.5416666666667,41005.0,427,11,2.875,1,1,Female,Bachelor,104915.0,Married,Star,19231.77,Low Value - At Risk,High Value - At Risk
171691,4.545454545454546,50,24,8032.909090909091,88362,12049.363636363636,132543.0,556,3,0.7272727272727273,0,1,Male,College,,Single,Aurora,8586.53,High Value - Loyal,Low Value - Stable
171788,4.363636363636363,48,15,4736.818181818182,52105,7105.227272727273,78157.5,782,2,0.45454545454545453,0,1,Female,Bachelor,103061.0,Divorced,Star,10090.41,High Value - Loyal,High Value - Loyal
171883,1.2916666666666667,31,5,1818.625,43647,1818.625,43647.0,1792,4,0.7083333333333334,0,1,Male,Bachelor,56194.0,Married,Star,5498.66,Low Value - Stable,Low Value - Stable
171902,0.5,12,4,605.4166666666666,14530,605.4166666666666,14530.0,0,10,3.5416666666666665,1,1,Male,Bachelor,77602.0,Single,Aurora,5807.66,Low Value - At Risk,Low Value - At Risk
171906,1.1666666666666667,28,4,1310.0416666666667,31441,1310.0416666666667,31441.0,1365,3,0.5833333333333334,0,1,Female,Bachelor,62609.0,Married,Star,2602.65,Low Value - Stable,Low Value - Stable
171908,3.5454545454545454,39,16,4867.181818181818,53539,7300.772727272727,80308.5,0,3,0.9090909090909091,0,1,Female,Bachelor,31316.0,Married,Aurora,5813.24,High Value - Loyal,Low Value - Stable
171937,2.0833333333333335,50,5,3297.0416666666665,79129,3297.0416666666665,79129.0,0,2,0.3333333333333333,0,1,Female,Bachelor,48445.0,Married,Star,10394.36,High Value - Loyal,High Value - Loyal
172059,1.5416666666666667,37,5,2351.9583333333335,56447,2351.9583333333335,56447.0,1033,3,0.75,0,1,Male,Bachelor,59531.0,Single,Star,7249.07,Low Value - Stable,Low Value - Stable
172135,1.2916666666666667,31,5,1810.7083333333333,43457,1810.7083333333333,43457.0,587,5,1.125,0,1,Female,Bachelor,72888.0,Married,Star,5479.56,Low Value - Stable,Low Value - Stable
172162,0.2916666666666667,7,4,585.7916666666666,14059,585.7916666666666,14059.0,308,20,8.791666666666666,1,1,Male,Bachelor,49355.0,Married,Star,2467.13,Low Value - At Risk,Low Value - At Risk
172200,6.454545454545454,71,24,12446.272727272728,136909,18669.409090909092,205363.5,561,4,1.1818181818181819,0,1,Male,Bachelor,90265.0,Married,Star,2551.23,High Value - Loyal,Low Value - Stable
172233,0.7916666666666666,19,6,1140.0416666666667,27361,1140.0416666666667,27361.0,1272,8,2.25,1,1,Male,Master,100074.0,Married,Star,10758.66,Low Value - At Risk,High Value - At Risk
172259,0.9166666666666666,22,5,978.7083333333334,23489,978.7083333333334,23489.0,0,13,4.0,1,1,Female,High School or Below,72896.0,Divorced,Star,2491.26,Low Value - At Risk,Low Value - At Risk
172284,0.125,3,3,69.625,1671,69.625,1671.0,0,23,11.5,1,0,Female,Master,97596.0,Divorced,Star,2538.63,Low Value - At Risk,Low Value - At Risk
172345,0.7916666666666666,19,7,1213.1666666666667,29116,1213.1666666666667,29116.0,0,4,1.5416666666666667,0,1,Male,Bachelor,57311.0,Married,Nova,2760.95,Low Value - Stable,Low Value - Stable
172348,1.25,30,5,1980.4583333333333,47531,1980.4583333333333,47531.0,0,7,1.375,1,1,Female,Bachelor,75463.0,Married,Nova,6189.99,Low Value - At Risk,Low Value - At Risk
172444,1.5,36,6,2083.5833333333335,50006,2083.5833333333335,50006.0,420,2,0.5,0,1,Male,Bachelor,70746.0,Single,Nova,5677.64,Low Value - Stable,Low Value - Stable
172491,0.4583333333333333,11,5,481.875,11565,481.875,11565.0,0,19,7.958333333333333,1,1,Female,Master,123527.0,Divorced,Aurora,13447.37,Low Value - At Risk,High Value - At Risk
172532,0.375,9,4,711.0,17064,711.0,17064.0,0,20,8.791666666666666,1,1,Female,Bachelor,84988.0,Married,Nova,10656.88,Low Value - At Risk,High Value - At Risk
172593,1.75,42,4,2422.0416666666665,58129,2422.0416666666665,58129.0,2022,3,0.4583333333333333,0,1,Female,Bachelor,66223.0,Married,Aurora,5626.53,Low Value - Stable,Low Value - Stable
172610,3.272727272727273,36,12,5351.727272727273,58869,8027.590909090909,88303.5,0,4,1.0909090909090908,0,1,Female,Master,56414.0,Divorced,Star,4458.11,High Value - Loyal,Low Value - Stable
172724,0.041666666666666664,1,1,32.875,789,32.875,789.0,0,23,11.5,1,0,Male,Bachelor,65461.0,Married,Star,2494.87,Low Value - At Risk,Low Value - At Risk
172731,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Male,Bachelor,54794.0,Married,Star,3528.04,Low Value - At Risk,Low Value - At Risk
172755,3.6363636363636362,40,12,3941.090909090909,43352,5911.636363636364,65028.0,765,2,0.5454545454545454,0,1,Female,College,,Single,Aurora,5303.76,High Value - Loyal,Low Value - Stable
172757,2.0833333333333335,50,4,3456.9166666666665,82966,3456.9166666666665,82966.0,3229,2,0.2916666666666667,0,1,Female,Bachelor,103430.0,Married,Nova,5352.19,High Value - Loyal,Low Value - Stable
172971,4.454545454545454,49,16,6946.636363636364,76413,10419.954545454546,114619.5,0,2,0.7272727272727273,0,1,Male,Bachelor,98404.0,Married,Nova,10628.06,High Value - Loyal,High Value - Loyal
172983,1.7083333333333333,41,6,2572.9583333333335,61751,2572.9583333333335,61751.0,0,8,1.75,1,1,Male,College,,Divorced,Star,6846.15,Low Value - At Risk,Low Value - At Risk
172987,1.4583333333333333,35,5,1872.0,44928,1872.0,44928.0,2078,5,1.0833333333333333,0,1,Female,Bachelor,73135.0,Single,Star,2674.73,Low Value - Stable,Low Value - Stable
173092,1.625,39,5,2404.1666666666665,57700,2404.1666666666665,57700.0,398,3,0.7083333333333334,0,1,Male,Bachelor,53809.0,Married,Star,15503.72,Low Value - Stable,High Value - Loyal
173178,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Female,Bachelor,86877.0,Married,Aurora,5862.8,Low Value - At Risk,Low Value - At Risk
173212,1.625,39,4,1796.9166666666667,43126,1796.9166666666667,43126.0,2193,3,0.6666666666666666,0,1,Female,Bachelor,76014.0,Married,Aurora,5141.98,Low Value - Stable,Low Value - Stable
173227,0.625,15,4,1174.0,28176,1174.0,28176.0,447,17,6.458333333333333,1,1,Female,Bachelor,85897.0,Married,Nova,3032.82,Low Value - At Risk,Low Value - At Risk
173235,0.7083333333333334,17,6,1021.25,24510,1021.25,24510.0,0,12,3.7916666666666665,1,1,Male,College,,Single,Nova,4454.1,Low Value - At Risk,Low Value - At Risk
173252,1.2083333333333333,29,5,1943.5416666666667,46645,1943.5416666666667,46645.0,999,3,0.7916666666666666,0,1,Male,College,,Married,Nova,4652.91,Low Value - Stable,Low Value - Stable
173343,7.181818181818182,79,24,12786.636363636364,140653,19179.954545454544,210979.5,543,1,0.2727272727272727,0,1,Female,Bachelor,57631.0,Married,Nova,4764.86,High Value - Loyal,Low Value - Stable
173356,1.3333333333333333,32,5,2185.5416666666665,52453,2185.5416666666665,52453.0,1025,3,0.75,0,1,Male,College,,Single,Aurora,9655.44,Low Value - Stable,High Value - Loyal
173398,1.5,36,5,2572.2083333333335,61733,2572.2083333333335,61733.0,365,5,1.1666666666666667,0,1,Female,Bachelor,55958.0,Married,Nova,20120.56,Low Value - Stable,High Value - Loyal
173416,1.625,39,4,2518.7083333333335,60449,2518.7083333333335,60449.0,1195,3,0.5833333333333334,0,1,Male,Bachelor,57975.0,Married,Star,5107.16,Low Value - Stable,Low Value - Stable
173446,1.2916666666666667,31,5,1988.625,47727,1988.625,47727.0,398,6,1.75,1,1,Female,Doctor,291264.0,Married,Nova,58207.13,Low Value - At Risk,High Value - At Risk
173485,1.875,45,6,3125.25,75006,3125.25,75006.0,911,2,0.5,0,1,Female,College,,Single,Star,4748.79,Low Value - Stable,Low Value - Stable
173506,4.363636363636363,48,20,8331.818181818182,91650,12497.727272727272,137475.0,494,2,0.5454545454545454,0,1,Male,Bachelor,96307.0,Single,Nova,2798.68,High Value - Loyal,Low Value - Stable
173531,1.1666666666666667,28,4,1606.1666666666667,38548,1606.1666666666667,38548.0,579,10,2.4583333333333335,1,1,Male,Bachelor,84678.0,Married,Star,8364.56,Low Value - At Risk,Low Value - At Risk
173548,2.1666666666666665,52,6,3424.0833333333335,82178,3424.0833333333335,82178.0,1123,2,0.3333333333333333,0,1,Female,Bachelor,96201.0,Married,Star,7666.52,High Value - Loyal,Low Value - Stable
173666,0.9166666666666666,22,5,1033.875,24813,1033.875,24813.0,311,4,1.2083333333333333,0,1,Male,Bachelor,86039.0,Divorced,Aurora,5824.22,Low Value - Stable,Low Value - Stable
173673,0.8333333333333334,20,5,1492.25,35814,1492.25,35814.0,1961,4,1.0,0,1,Male,College,,Married,Aurora,31516.51,Low Value - Stable,High Value - Loyal
173798,1.25,30,4,1999.9166666666667,47998,1999.9166666666667,47998.0,853,3,0.6666666666666666,0,1,Female,Bachelor,86762.0,Married,Star,10928.41,Low Value - Stable,High Value - Loyal
173834,0.3333333333333333,8,4,500.6666666666667,12016,500.6666666666667,12016.0,855,18,7.291666666666667,1,1,Female,Bachelor,61093.0,Married,Star,12379.57,Low Value - At Risk,High Value - At Risk
173873,2.7083333333333335,65,6,4085.2083333333335,98045,4085.2083333333335,98045.0,2906,2,0.20833333333333334,0,1,Male,Bachelor,68546.0,Single,Nova,2771.05,High Value - Loyal,Low Value - Stable
173884,0.5,12,6,426.25,10230,426.25,10230.0,0,19,8.0,1,1,Male,Bachelor,79010.0,Married,Nova,7344.84,Low Value - At Risk,Low Value - At Risk
173938,1.9166666666666667,46,5,2519.9166666666665,60478,2519.9166666666665,60478.0,1352,2,0.4583333333333333,0,1,Male,Bachelor,97796.0,Married,Aurora,7681.55,Low Value - Stable,Low Value - Stable
174044,1.25,30,4,1938.1666666666667,46516,1938.1666666666667,46516.0,748,3,0.7916666666666666,0,1,Male,Bachelor,47810.0,Single,Nova,8550.39,Low Value - Stable,Low Value - Stable
174343,2.25,54,6,3478.2083333333335,83477,3478.2083333333335,83477.0,420,2,0.25,0,1,Male,Bachelor,97230.0,Single,Star,2946.15,High Value - Loyal,Low Value - Stable
174439,1.7916666666666667,43,5,2080.0833333333335,49922,2080.0833333333335,49922.0,0,2,0.3333333333333333,0,1,Female,College,,Divorced,Aurora,5454.89,Low Value - Stable,Low Value - Stable
174666,0.16666666666666666,4,4,174.33333333333334,4184,174.33333333333334,4184.0,0,23,11.5,1,0,Male,College,,Single,Star,1904.0,Low Value - At Risk,Low Value - At Risk
174669,0.0,0,0,0.0,0,0.0,0.0,539,24,12.5,1,0,Female,Bachelor,75616.0,Married,Nova,3745.37,Low Value - At Risk,Low Value - At Risk
174702,0.625,15,5,1153.5833333333333,27686,1153.5833333333333,27686.0,0,17,6.458333333333333,1,1,Male,College,,Married,Star,3858.87,Low Value - At Risk,Low Value - At Risk
174729,1.625,39,4,2167.5,52020,2167.5,52020.0,0,2,0.3333333333333333,0,1,Male,Bachelor,65861.0,Married,Nova,4502.21,Low Value - Stable,Low Value - Stable
174743,1.375,33,5,2424.5416666666665,58189,2424.5416666666665,58189.0,1297,2,0.6666666666666666,0,1,Male,Bachelor,50800.0,Divorced,Star,3265.16,Low Value - Stable,Low Value - Stable
174803,0.8333333333333334,20,4,1282.9583333333333,30791,1282.9583333333333,30791.0,0,6,1.5416666666666667,1,1,Male,College,,Single,Star,6826.8,Low Value - At Risk,Low Value - At Risk
174896,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Female,College,,Single,Star,4016.54,Low Value - At Risk,Low Value - At Risk
174923,1.5,36,5,2269.3333333333335,54464,2269.3333333333335,54464.0,523,3,0.9166666666666666,0,1,Female,Bachelor,89076.0,Married,Nova,2799.47,Low Value - Stable,Low Value - Stable
174925,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Male,College,,Single,Nova,14666.23,Low Value - At Risk,High Value - At Risk
174996,1.75,42,6,2771.5416666666665,66517,2771.5416666666665,66517.0,0,2,0.375,0,1,Female,College,,Single,Star,4488.13,Low Value - Stable,Low Value - Stable
175017,1.3333333333333333,32,4,2038.0,48912,2038.0,48912.0,926,3,0.5416666666666666,0,1,Female,College,,Married,Nova,17349.03,Low Value - Stable,High Value - Loyal
175104,1.8333333333333333,44,5,2997.9583333333335,71951,2997.9583333333335,71951.0,432,3,0.4583333333333333,0,1,Male,Bachelor,50879.0,Single,Star,3933.81,Low Value - Stable,Low Value - Stable
175169,1.4166666666666667,34,5,2299.5416666666665,55189,2299.5416666666665,55189.0,0,6,1.4166666666666667,1,1,Female,Bachelor,93451.0,Single,Aurora,20635.08,Low Value - At Risk,High Value - At Risk
175191,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Female,Bachelor,61020.0,Married,Star,7255.58,Low Value - At Risk,Low Value - At Risk
175249,1.9166666666666667,46,7,2836.625,68079,2836.625,68079.0,2477,3,0.5416666666666666,0,1,Male,Bachelor,97183.0,Married,Aurora,5494.87,Low Value - Stable,Low Value - Stable
175285,1.8333333333333333,44,5,2579.0416666666665,61897,2579.0416666666665,61897.0,492,2,0.4166666666666667,0,1,Female,Bachelor,100240.0,Single,Star,2480.05,Low Value - Stable,Low Value - Stable
175320,1.4166666666666667,34,6,2516.25,60390,2516.25,60390.0,338,3,0.7916666666666666,0,1,Male,Bachelor,69441.0,Married,Star,18572.01,Low Value - Stable,High Value - Loyal
175342,1.6666666666666667,40,7,2567.375,61617,2567.375,61617.0,0,5,0.9583333333333334,0,1,Male,Bachelor,90372.0,Married,Star,2452.98,Low Value - Stable,Low Value - Stable
175360,1.5,36,4,1912.875,45909,1912.875,45909.0,1523,3,0.7083333333333334,0,1,Female,Bachelor,79798.0,Married,Star,11269.23,Low Value - Stable,High Value - Loyal
175387,0.7916666666666666,19,5,1118.5416666666667,26845,1118.5416666666667,26845.0,537,10,3.25,1,1,Female,Bachelor,60639.0,Married,Nova,9587.33,Low Value - At Risk,High Value - At Risk
175488,1.6666666666666667,40,6,2592.125,62211,2592.125,62211.0,1054,2,0.4166666666666667,0,1,Male,College,,Single,Nova,14208.51,Low Value - Stable,High Value - Loyal
175528,1.7083333333333333,41,5,2236.0416666666665,53665,2236.0416666666665,53665.0,1188,2,0.4583333333333333,0,1,Female,Bachelor,65997.0,Divorced,Aurora,41787.9,Low Value - Stable,High Value - Loyal
175584,1.875,45,5,2542.0833333333335,61010,2542.0833333333335,61010.0,0,2,0.4583333333333333,0,1,Male,Bachelor,57033.0,Married,Aurora,9035.67,Low Value - Stable,High Value - Loyal
175711,1.2916666666666667,31,4,1455.5416666666667,34933,1455.5416666666667,34933.0,557,3,0.7916666666666666,0,1,Female,Bachelor,50303.0,Divorced,Aurora,8456.96,Low Value - Stable,Low Value - Stable
175804,1.125,27,5,1671.625,40119,1671.625,40119.0,1240,5,1.4583333333333333,0,1,Male,Bachelor,70384.0,Single,Aurora,8879.79,Low Value - Stable,Low Value - Stable
175814,2.0416666666666665,49,6,3272.5416666666665,78541,3272.5416666666665,78541.0,0,2,0.4166666666666667,0,1,Male,Bachelor,58725.0,Married,Star,2725.36,High Value - Loyal,Low Value - Stable
175832,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Female,Bachelor,58293.0,Married,Nova,6599.08,Low Value - At Risk,Low Value - At Risk
